First Name,Last Name,Label,Weight,Height
Laverne,Bergnaum,BASEBALL,204,76
Merna,Brown,RUGBY,175,72
Dario,Robel,RACQUETBALL,192,65
Cesar,Hoppe,SOCCER,168,79
Ellis,Gerlach,BASKETBALL,181,60
Brenton,Klocko,FOOTBALL,131,80
Ashly,Ledner,BEACH_VOLLEYBALL,145,79
Brenton,Cruickshank,FIELD_HOCKEY,123,77
Bryan,Littel,BASEBALL,166,81
Abraham,Brown,ICE_HOCKEY,171,79
Doyle,Gleichner,BASKETBALL,166,62
Nathan,Block,BASEBALL,197,76
Clayton,Kunze,BASKETBALL,185,79
Gabriela,Wunsch,FIELD_HOCKEY,160,73
David,Rolfson,SOCCER,156,69
Lore,Walsh,RUGBY,199,76
Gerardo,Okuneva,INDOOR_VOLLEYBALL,205,66
Shayna,Becker,RUGBY,162,76
Elza,Hansen,ICE_HOCKEY,138,64
Judie,Smith,INDOOR_VOLLEYBALL,138,77
Joanie,Koepp,BASKETBALL,169,71
Elmer,Runolfsdottir,RACQUETBALL,209,76
Fredia,Prosacco,BASKETBALL,183,65
Zetta,Collins,RUGBY,117,76
Lindsy,Bosco,ICE_HOCKEY,155,67
Gaylord,Schuppe,BEACH_VOLLEYBALL,150,65
Carlo,Greenfelder,TENNIS,193,60
Jared,Flatley,RUGBY,203,83
Mitzie,Schultz,BASKETBALL,176,74
Ty,Windler,FOOTBALL,145,69
Rueben,Lehner,BASKETBALL,128,63
Archie,Parisian,RACQUETBALL,164,82
Jim,Hahn,BASEBALL,156,63
Mack,Senger,RUGBY,121,76
Agatha,Anderson,RACQUETBALL,149,60
Leo,Hermiston,BASKETBALL,149,60
Liberty,Okuneva,BASEBALL,127,64
Shirley,Murphy,SOCCER,151,60
Thanh,Gutmann,BEACH_VOLLEYBALL,176,77
Mozelle,Cassin,INDOOR_VOLLEYBALL,209,63
Samual,Braun,FIELD_HOCKEY,122,71
Ollie,Simonis,RUGBY,118,60
Roderick,Ledner,FOOTBALL,197,60
Alan,Wiza,FOOTBALL,156,65
Hugo,Dach,RUGBY,184,65
Kindra,Rath,BASKETBALL,177,79
Desmond,Toy,RUGBY,151,62
Thurman,Johns,BASEBALL,173,72
Mario,Trantow,RACQUETBALL,142,76
Emanuel,Cremin,BASKETBALL,176,77
Neal,Towne,BEACH_VOLLEYBALL,126,60
Brendan,Renner,BEACH_VOLLEYBALL,187,65
Tamala,Kilback,BEACH_VOLLEYBALL,180,61
Jesse,Muller,BASKETBALL,147,67
Corey,Tremblay,FIELD_HOCKEY,155,64
Renita,Renner,RUGBY,110,80
Letisha,Reinger,TENNIS,181,69
Hong,Bechtelar,TENNIS,150,74
Sherell,Mraz,SOCCER,202,62
Mack,Satterfield,INDOOR_VOLLEYBALL,203,71
Brent,Braun,RACQUETBALL,190,80
Vito,Daniel,RACQUETBALL,112,69
Dewitt,Powlowski,ICE_HOCKEY,179,72
Willy,Mann,ICE_HOCKEY,177,61
Deangelo,Rau,BASEBALL,132,64
Debbie,Kuphal,INDOOR_VOLLEYBALL,195,66
Kim,Osinski,BASEBALL,202,80
Phil,Waelchi,RACQUETBALL,137,72
Christal,Swaniawski,FOOTBALL,202,68
Tod,Pagac,RUGBY,123,60
Clyde,Schuster,INDOOR_VOLLEYBALL,164,71
Felipe,Von,ICE_HOCKEY,163,75
Dwain,Green,SOCCER,206,74
Leslie,Medhurst,RACQUETBALL,111,67
Ward,Rowe,BASEBALL,119,72
Janell,Schowalter,ICE_HOCKEY,197,60
Jeromy,Raynor,FOOTBALL,194,71
Bert,Strosin,TENNIS,206,64
Marcel,Dibbert,FIELD_HOCKEY,160,83
Kyle,Turcotte,RACQUETBALL,112,64
Adalberto,O'Connell,TENNIS,193,60
Shanita,Bayer,FIELD_HOCKEY,195,66
Tiffaney,West,BASEBALL,205,72
Jordon,Kulas,SOCCER,204,75
Oren,Treutel,BASEBALL,144,69
Kristel,Larson,BASKETBALL,136,68
Cecily,Hand,INDOOR_VOLLEYBALL,146,82
Aracelis,Koch,RUGBY,110,74
Zetta,Collier,RACQUETBALL,182,74
Janel,Heidenreich,TENNIS,152,65
Donovan,Witting,SOCCER,115,81
Dino,Turner,FOOTBALL,189,75
Aleen,Ondricka,INDOOR_VOLLEYBALL,198,78
Jacques,Ritchie,ICE_HOCKEY,209,81
Damon,Konopelski,BASEBALL,161,64
Dion,Cremin,BEACH_VOLLEYBALL,161,78
Diego,Towne,BASEBALL,208,65
Renaldo,Doyle,TENNIS,148,82
Sterling,Casper,ICE_HOCKEY,169,68
Junior,Parisian,BASKETBALL,131,76
Martin,Senger,FIELD_HOCKEY,114,61
Irene,Rempel,ICE_HOCKEY,193,78
Grant,Zboncak,RUGBY,160,74
Rickey,Thompson,TENNIS,112,75
Johnathon,Ritchie,INDOOR_VOLLEYBALL,191,83
Louanne,Von,INDOOR_VOLLEYBALL,150,76
Tempie,Bogisich,RUGBY,133,63
Fiona,Roberts,SOCCER,129,69
Kylie,Waters,FIELD_HOCKEY,182,75
Darrick,Terry,INDOOR_VOLLEYBALL,123,70
Franklin,Bruen,BEACH_VOLLEYBALL,127,73
Royce,Wolff,FIELD_HOCKEY,189,60
Lupe,Braun,TENNIS,134,63
Terese,Wiegand,RUGBY,202,61
Argelia,Sanford,SOCCER,110,68
Nicholas,Mertz,TENNIS,194,63
Jonah,Corkery,RUGBY,153,60
Emile,Kris,FOOTBALL,165,65
Marvin,Zboncak,BEACH_VOLLEYBALL,187,61
Hyon,Streich,ICE_HOCKEY,179,78
Hiedi,Prosacco,TENNIS,141,73
Miss,Raynor,SOCCER,155,61
Collette,Turcotte,BASKETBALL,190,61
Kirby,Carter,FOOTBALL,169,76
Nenita,Nicolas,BEACH_VOLLEYBALL,155,77
Dong,Botsford,RACQUETBALL,198,83
Jaunita,Kulas,BEACH_VOLLEYBALL,171,74
Cristobal,Greenfelder,FIELD_HOCKEY,207,67
Louie,Brakus,BASKETBALL,173,81
Ashely,Satterfield,SOCCER,205,68
Cinderella,Beier,RUGBY,114,72
Harriett,Goldner,TENNIS,188,69
Kennith,Bauch,SOCCER,154,79
Edison,Kris,INDOOR_VOLLEYBALL,159,77
Gertrudis,Bashirian,BEACH_VOLLEYBALL,159,72
Denny,Bartell,ICE_HOCKEY,192,77
Curtis,Feeney,FOOTBALL,162,60
Nathanael,Douglas,BASEBALL,154,70
Ressie,Leuschke,RACQUETBALL,118,81
Enoch,Wyman,BASEBALL,131,83
Brad,Roberts,BASKETBALL,164,83
Dominick,Wehner,BASKETBALL,118,83
Geri,Schmidt,BASKETBALL,156,79
Lesley,Hand,TENNIS,177,71
Cindy,Kirlin,SOCCER,141,70
Dimple,Grady,FIELD_HOCKEY,110,68
Jason,Bode,RACQUETBALL,200,66
Illa,Gleichner,RACQUETBALL,116,66
Ryan,Moen,FIELD_HOCKEY,126,81
Osvaldo,Hickle,RUGBY,143,68
Douglas,Jast,BASKETBALL,129,78
Pamila,Fritsch,INDOOR_VOLLEYBALL,173,74
Fermin,Romaguera,ICE_HOCKEY,145,77
Katharine,Lubowitz,FOOTBALL,125,73
Darrick,Hammes,BASEBALL,156,72
Robbie,King,BASKETBALL,119,75
Harris,Bosco,INDOOR_VOLLEYBALL,201,72
Orville,Hyatt,BASEBALL,167,69
Sal,Leannon,BASEBALL,139,64
Lorita,Keeling,RACQUETBALL,206,71
Velva,Schimmel,RACQUETBALL,138,68
Yung,Schroeder,BASKETBALL,119,73
Julianna,Wolff,SOCCER,195,81
Edmundo,Morissette,INDOOR_VOLLEYBALL,167,74
Marisol,Hagenes,RACQUETBALL,201,76
Elliot,Cartwright,FOOTBALL,195,78
Dwayne,Douglas,BEACH_VOLLEYBALL,118,64
Armando,Windler,SOCCER,152,67
Jene,Sipes,TENNIS,175,73
Gerard,Batz,FIELD_HOCKEY,149,79
Daisey,Rohan,BEACH_VOLLEYBALL,127,81
Quiana,Wisozk,INDOOR_VOLLEYBALL,196,75
Loria,Lesch,BASKETBALL,202,64
Tatiana,O'Hara,BEACH_VOLLEYBALL,121,78
Stefan,Kuphal,SOCCER,187,76
Carline,Zboncak,BASEBALL,139,67
Trinidad,Trantow,FOOTBALL,192,81
Thomas,Simonis,FOOTBALL,150,75
Alleen,Cassin,INDOOR_VOLLEYBALL,131,76
Antionette,Boyer,BASEBALL,190,74
Tana,Schaefer,RUGBY,168,61
Gertrudis,Donnelly,ICE_HOCKEY,122,78
Elinor,Schneider,BASEBALL,148,70
Sharice,Treutel,ICE_HOCKEY,172,61
Samual,Keeling,RUGBY,172,71
Aaron,Stanton,SOCCER,188,70
Jimmie,Leannon,RUGBY,123,75
Edison,Bartell,RUGBY,186,74
Bob,Graham,FIELD_HOCKEY,171,83
Jerold,Dickens,RUGBY,159,73
Kenton,Beatty,ICE_HOCKEY,162,63
Michel,Franecki,BASEBALL,206,60
Catharine,Heaney,RACQUETBALL,135,61
Joannie,Schroeder,RACQUETBALL,180,74
Delora,Rolfson,BEACH_VOLLEYBALL,165,79
Galen,Larson,TENNIS,189,61
Beverley,Streich,BASEBALL,136,65
Sherron,Ankunding,BASEBALL,150,73
Randolph,Adams,RUGBY,163,82
Nicolas,Mills,TENNIS,160,83
Reggie,Kozey,FOOTBALL,123,79
Nena,Kihn,FIELD_HOCKEY,183,65
Reggie,Conn,ICE_HOCKEY,201,60
Franklin,Vandervort,INDOOR_VOLLEYBALL,156,70
Minta,O'Reilly,SOCCER,142,77
Fredricka,Funk,RACQUETBALL,131,64
Rachael,Lebsack,ICE_HOCKEY,170,77
Bonita,Jast,FIELD_HOCKEY,192,63
Joaquin,Bergstrom,BEACH_VOLLEYBALL,209,62
Carol,Gulgowski,RUGBY,144,60
Alexis,Deckow,TENNIS,196,71
Janelle,Hyatt,FIELD_HOCKEY,182,76
Jonell,Conroy,RUGBY,139,73
Martin,Lindgren,ICE_HOCKEY,195,65
Marielle,Halvorson,ICE_HOCKEY,151,69
Venice,Schumm,RACQUETBALL,189,80
Mitsuko,Spinka,BEACH_VOLLEYBALL,158,76
Rosalee,Lindgren,FOOTBALL,195,70
Gonzalo,Abbott,BEACH_VOLLEYBALL,167,83
Willie,Hodkiewicz,FIELD_HOCKEY,201,80
Junie,Bayer,RACQUETBALL,138,77
Tobias,Marvin,FOOTBALL,207,76
Devon,Schaden,SOCCER,175,80
Jacqualine,Kautzer,TENNIS,203,67
Regine,Corkery,FOOTBALL,114,69
Leandro,Purdy,FOOTBALL,125,82
Donnie,Veum,BEACH_VOLLEYBALL,164,82
Jada,Heaney,ICE_HOCKEY,196,67
Leta,Gusikowski,BASKETBALL,189,79
Waylon,Lind,RUGBY,202,73
Golda,O'Keefe,BASEBALL,158,73
Chi,Gutkowski,BASKETBALL,155,71
Kera,Hayes,TENNIS,160,70
Katheleen,Treutel,SOCCER,120,62
Faustino,Considine,BASKETBALL,135,75
Tyrell,Hauck,FIELD_HOCKEY,198,72
Mica,Parker,ICE_HOCKEY,198,69
Carolann,Erdman,BEACH_VOLLEYBALL,162,69
Elliott,Smitham,BASEBALL,150,71
Elenor,Schimmel,INDOOR_VOLLEYBALL,174,73
Ernestine,Heaney,RACQUETBALL,172,77
Dean,Kuhic,RUGBY,125,64
Elane,Hand,BASKETBALL,184,64
Hilario,West,BEACH_VOLLEYBALL,138,65
Broderick,Langworth,SOCCER,156,64
Dominique,Lesch,ICE_HOCKEY,159,77
Hunter,Bogan,SOCCER,122,60
Rico,Lindgren,RUGBY,159,75
Viva,Koepp,BASEBALL,153,77
Tama,Mante,BEACH_VOLLEYBALL,150,78
Kamala,Morissette,SOCCER,188,75
Zada,Sawayn,BASEBALL,173,83
Ula,Carter,BASKETBALL,175,61
Darell,Bailey,SOCCER,156,77
Adolph,Corkery,BASKETBALL,148,75
Delana,Reinger,FOOTBALL,122,76
Terese,Blanda,FOOTBALL,159,70
Calvin,Nader,BEACH_VOLLEYBALL,195,72
Ahmed,Lemke,ICE_HOCKEY,209,65
Elisha,King,RACQUETBALL,138,77
Barrett,Kutch,INDOOR_VOLLEYBALL,111,64
Rory,Sauer,TENNIS,169,72
Maryetta,Farrell,TENNIS,156,71
Juliann,Heathcote,RUGBY,149,81
Quinton,Koelpin,BASEBALL,169,66
Arnette,Spinka,BEACH_VOLLEYBALL,119,60
Glen,Lakin,RACQUETBALL,140,76
Tyson,Wolff,BEACH_VOLLEYBALL,184,62
Garth,Hane,INDOOR_VOLLEYBALL,115,69
Jestine,Dibbert,BASEBALL,163,70
Enrique,Runte,FIELD_HOCKEY,141,72
Tesha,Collins,SOCCER,171,71
Delila,Kub,TENNIS,208,74
Porfirio,Hartmann,ICE_HOCKEY,136,69
Jimmie,Turner,TENNIS,157,69
Marilee,Jakubowski,BASEBALL,121,66
Dolores,Doyle,RACQUETBALL,114,79
Esteban,Huels,BASEBALL,150,73
Bart,Prosacco,BASEBALL,187,64
Tarah,Bauch,TENNIS,204,73
Celesta,Shields,BASKETBALL,208,79
Antonia,O'Conner,RUGBY,181,63
Dillon,Gorczany,RACQUETBALL,191,83
Clemente,Bergnaum,RUGBY,146,68
Donald,Schmidt,BEACH_VOLLEYBALL,147,70
Corina,Jerde,BASEBALL,119,78
Merrilee,Bayer,BASKETBALL,120,61
Dovie,Runolfsdottir,RACQUETBALL,142,66
Helene,Zemlak,FIELD_HOCKEY,206,83
Jody,Zboncak,BASKETBALL,124,73
Gayle,Zboncak,TENNIS,166,63
Shawnee,Cremin,BASKETBALL,179,82
Cody,Macejkovic,TENNIS,141,69
Rutha,Considine,FIELD_HOCKEY,202,67
Gregg,McCullough,RACQUETBALL,162,71
Lolita,Fahey,BASKETBALL,179,72
Bo,Leffler,ICE_HOCKEY,158,81
Madalene,Bauch,BASKETBALL,183,66
Quinn,Rath,RUGBY,193,72
Mara,Bartoletti,BASEBALL,152,78
Karen,Flatley,RUGBY,129,74
Nicole,Hartmann,FOOTBALL,131,79
Herbert,Christiansen,TENNIS,113,78
Logan,Bernhard,BASEBALL,178,65
Lynn,Wiza,TENNIS,209,81
Deandre,Miller,TENNIS,180,69
Charlesetta,Kulas,BEACH_VOLLEYBALL,163,67
Raymond,Deckow,FOOTBALL,135,80
Wayne,Hansen,FOOTBALL,159,73
Jone,Runolfsdottir,BASEBALL,120,69
Austin,Bayer,INDOOR_VOLLEYBALL,128,83
Lewis,Schiller,RACQUETBALL,151,68
Berry,Swaniawski,SOCCER,116,64
Sherwood,Kunze,RACQUETBALL,124,75
Christeen,O'Connell,BASEBALL,186,72
Lawanna,Hermiston,RACQUETBALL,157,68
Carrol,Collins,BASEBALL,168,74
Kenna,Wilderman,BASEBALL,112,71
Dotty,Bogisich,FIELD_HOCKEY,116,72
Max,Rowe,RUGBY,128,80
Young,Hyatt,BEACH_VOLLEYBALL,128,82
Chester,Hessel,FOOTBALL,188,66
Lauretta,Muller,BASEBALL,122,83
Brenton,Hirthe,ICE_HOCKEY,206,83
Millie,Spencer,ICE_HOCKEY,155,62
Marion,Mayert,BASKETBALL,181,62
Jillian,Streich,BEACH_VOLLEYBALL,206,73
Sherika,Bosco,INDOOR_VOLLEYBALL,156,82
Dorian,Hermann,ICE_HOCKEY,197,81
Alta,Kunze,TENNIS,169,75
Seth,Ebert,BASEBALL,115,72
Jerrell,Buckridge,ICE_HOCKEY,195,63
Dominique,Cassin,BEACH_VOLLEYBALL,130,76
Zita,Wisoky,RUGBY,140,74
Marlin,Hammes,TENNIS,116,73
Aja,Lind,BASEBALL,134,75
Emmanuel,Lehner,FIELD_HOCKEY,145,68
Ashton,Barrows,RUGBY,143,70
Jamaal,Herzog,TENNIS,131,80
Darell,Kub,BASKETBALL,142,79
Patrick,Stroman,ICE_HOCKEY,150,78
Melodee,Boehm,SOCCER,202,77
Andrea,Jenkins,BASEBALL,191,67
Ilda,Macejkovic,RACQUETBALL,184,76
Chieko,Schulist,FOOTBALL,189,71
Jeannette,Streich,SOCCER,176,83
Raymond,Macejkovic,FIELD_HOCKEY,197,61
Rocco,Cummings,FOOTBALL,113,61
Ryan,Conroy,FOOTBALL,209,64
Kristyn,Lubowitz,BASKETBALL,182,66
Eloy,O'Conner,FOOTBALL,129,81
Janet,Effertz,BEACH_VOLLEYBALL,132,76
Rosanne,Hackett,FOOTBALL,168,77
Shan,Ziemann,TENNIS,178,75
Brian,Waters,ICE_HOCKEY,110,60
Vida,Rutherford,FOOTBALL,182,73
Tynisha,Dickinson,BEACH_VOLLEYBALL,199,76
Dirk,Rolfson,SOCCER,201,65
Frances,Cronin,FIELD_HOCKEY,121,83
Forest,Crist,RUGBY,151,78
Anderson,Windler,TENNIS,169,63
Stacie,Bergnaum,BEACH_VOLLEYBALL,184,71
Margret,Schmidt,FOOTBALL,183,66
Wilton,Monahan,RUGBY,184,64
Stephani,Feil,BASKETBALL,129,70
Genia,Tromp,FIELD_HOCKEY,154,69
Malissa,Purdy,BASEBALL,185,60
Sherrill,Stanton,ICE_HOCKEY,193,66
Alden,Zulauf,FOOTBALL,136,69
Jefferey,Reichel,FOOTBALL,169,64
Justa,Hoeger,RACQUETBALL,183,76
Lanelle,Cruickshank,INDOOR_VOLLEYBALL,153,72
Milan,Koelpin,FOOTBALL,120,80
Stacey,Thiel,RACQUETBALL,160,70
Glenda,Waelchi,BEACH_VOLLEYBALL,178,72
Cody,Conn,ICE_HOCKEY,125,68
Ashley,Lubowitz,BASKETBALL,191,78
Moises,Kunze,TENNIS,145,74
Mervin,Dicki,BASKETBALL,198,70
Danial,Daniel,FOOTBALL,131,81
Elisa,Macejkovic,BASEBALL,155,79
Pamelia,Wunsch,ICE_HOCKEY,137,68
Maren,Heaney,FIELD_HOCKEY,129,75
Chad,Kunze,INDOOR_VOLLEYBALL,168,81
Daysi,Kub,ICE_HOCKEY,206,76
Junior,Stoltenberg,FIELD_HOCKEY,140,71
Ned,DuBuque,BEACH_VOLLEYBALL,186,65
Earl,Torphy,BASEBALL,204,67
Reinaldo,Smitham,RUGBY,178,72
Karyn,Lockman,RUGBY,141,68
Mari,Kutch,SOCCER,115,81
Warner,Hickle,INDOOR_VOLLEYBALL,135,75
Quentin,Heathcote,BEACH_VOLLEYBALL,110,70
Latonya,Gibson,FOOTBALL,127,67
Britany,Ebert,FIELD_HOCKEY,205,64
Teodoro,Cremin,BEACH_VOLLEYBALL,123,75
Ronnie,Bashirian,ICE_HOCKEY,145,81
Augustine,Hills,BASKETBALL,185,77
Pei,Torp,ICE_HOCKEY,112,82
Delmer,Crona,ICE_HOCKEY,134,73
Lenny,Thiel,RACQUETBALL,187,64
Denny,Renner,BEACH_VOLLEYBALL,149,78
Chung,Kemmer,BASEBALL,142,70
Albertha,Wolff,BEACH_VOLLEYBALL,202,63
Wayne,Kohler,INDOOR_VOLLEYBALL,195,80
Janeen,Tillman,SOCCER,190,70
Season,Corwin,BASEBALL,121,75
Logan,Kohler,SOCCER,180,74
Allene,Casper,RUGBY,139,63
Laverna,Mayer,FOOTBALL,190,73
Curt,Johnston,BEACH_VOLLEYBALL,173,66
Garrett,Leannon,ICE_HOCKEY,128,62
Sean,Wehner,RACQUETBALL,123,69
Mel,Mante,BASEBALL,121,77
Aurelio,Howell,FOOTBALL,114,82
Sina,Schneider,FOOTBALL,113,76
Gus,Schmidt,ICE_HOCKEY,142,66
Nathan,Dooley,BASEBALL,189,73
Armand,Hahn,TENNIS,169,75
Raul,Green,RACQUETBALL,177,80
Craig,Runolfsson,INDOOR_VOLLEYBALL,146,78
Ursula,Renner,BASKETBALL,179,71
Troy,Gleason,RUGBY,197,72
Noe,Kovacek,ICE_HOCKEY,196,67
Drew,Boyer,INDOOR_VOLLEYBALL,127,77
Valentine,Kassulke,ICE_HOCKEY,124,77
Marissa,Rodriguez,FOOTBALL,193,62
Elizbeth,Champlin,BASKETBALL,174,83
Dane,Wintheiser,TENNIS,121,64
Dick,Lebsack,BEACH_VOLLEYBALL,155,67
Saul,Sporer,RUGBY,176,77
Buck,Hudson,RACQUETBALL,165,82
Marvis,Ruecker,ICE_HOCKEY,114,78
Derrick,Dickinson,SOCCER,159,66
Veta,Bosco,RACQUETBALL,161,76
Isidro,Kerluke,BASEBALL,158,81
Bud,Kautzer,TENNIS,188,76
Flora,Blick,RUGBY,130,64
Vivan,Grant,SOCCER,165,72
Art,Schaefer,ICE_HOCKEY,161,70
Janell,Hegmann,BEACH_VOLLEYBALL,178,68
Dixie,Franecki,ICE_HOCKEY,168,81
Jeana,King,RUGBY,140,83
Winona,Fisher,RUGBY,133,66
Elisha,Wiza,BEACH_VOLLEYBALL,177,75
Jake,Konopelski,BASEBALL,188,79
Bo,Ernser,FIELD_HOCKEY,201,60
Ladawn,Kutch,ICE_HOCKEY,193,80
Eldridge,Sporer,FIELD_HOCKEY,129,67
Josefina,Bergstrom,TENNIS,183,78
Matt,Kirlin,ICE_HOCKEY,138,66
Greg,Jacobs,RUGBY,143,71
Malka,Rohan,FIELD_HOCKEY,190,82
Ken,Maggio,RACQUETBALL,147,77
Alphonse,Lakin,RUGBY,145,72
Jade,Beatty,RACQUETBALL,207,64
Lewis,Nolan,BASEBALL,175,65
Gail,Gleason,RUGBY,180,73
Nelly,Feil,TENNIS,136,72
Hayden,Armstrong,BASEBALL,203,83
Rosalba,Russel,TENNIS,160,61
Conception,Hayes,BASKETBALL,160,81
Cheree,O'Conner,FOOTBALL,160,71
Rodger,Reinger,RUGBY,153,60
Dennis,Davis,RUGBY,189,82
Daysi,Mosciski,INDOOR_VOLLEYBALL,193,69
Brian,Sawayn,ICE_HOCKEY,186,74
Shantae,Sporer,ICE_HOCKEY,165,61
Donya,Balistreri,RUGBY,160,62
Glenn,Rogahn,INDOOR_VOLLEYBALL,176,77
Eric,Funk,FIELD_HOCKEY,113,65
Clay,Mills,SOCCER,140,62
Deandra,Torphy,INDOOR_VOLLEYBALL,160,78
Tayna,White,RACQUETBALL,187,67
Arnold,McClure,RUGBY,149,70
Priscila,Schulist,TENNIS,129,82
Adella,Collier,INDOOR_VOLLEYBALL,143,62
Bryant,Feeney,ICE_HOCKEY,138,71
Derek,Ritchie,BASKETBALL,115,78
Judie,Reilly,FOOTBALL,131,62
Lyndon,Johnston,RACQUETBALL,184,75
Tijuana,Hamill,BEACH_VOLLEYBALL,127,74
Donna,Ferry,RUGBY,170,68
Dino,Erdman,ICE_HOCKEY,129,76
Mervin,Robel,RACQUETBALL,134,64
Lanette,Witting,ICE_HOCKEY,131,74
Patti,Crist,TENNIS,128,71
Jamaal,Runte,FIELD_HOCKEY,144,78
Jarod,Buckridge,BASEBALL,172,68
Jacelyn,Rippin,ICE_HOCKEY,129,83
Cornell,Waters,BEACH_VOLLEYBALL,150,75
Edmond,Klocko,RUGBY,184,83
Laronda,Kling,INDOOR_VOLLEYBALL,201,73
Jerald,Gaylord,RUGBY,192,70
Kim,Crooks,RACQUETBALL,145,79
Jerold,Jerde,BEACH_VOLLEYBALL,135,71
Rory,Daniel,BASKETBALL,202,78
Renda,Ferry,ICE_HOCKEY,125,74
Arnold,Kreiger,RACQUETBALL,122,83
Spring,Mosciski,TENNIS,170,73
Delma,Wiza,FIELD_HOCKEY,165,61
Emilio,Goodwin,BASEBALL,151,80
King,Stroman,BEACH_VOLLEYBALL,174,82
Georgianna,Cartwright,BASEBALL,154,68
Rodger,Bayer,BEACH_VOLLEYBALL,186,80
Santana,Waelchi,RUGBY,120,81
Edmund,Robel,BASEBALL,159,70
Dee,Conn,BASEBALL,136,71
Faith,Torp,BASKETBALL,171,73
Wendell,Littel,RACQUETBALL,125,74
Shawnna,Torphy,BEACH_VOLLEYBALL,189,64
Tracy,Doyle,RACQUETBALL,146,63
Isidro,Hand,FOOTBALL,147,67
Roland,Fay,RUGBY,154,75
Rashad,Volkman,ICE_HOCKEY,193,81
Thuy,Stracke,INDOOR_VOLLEYBALL,140,72
Wyatt,Torp,RUGBY,133,73
Sylvester,Bradtke,FOOTBALL,147,82
Marguerite,Schimmel,FOOTBALL,134,62
Bennie,Jakubowski,TENNIS,189,64
Catalina,Mueller,FIELD_HOCKEY,110,81
Hyo,Shields,TENNIS,150,72
Louie,Quitzon,RACQUETBALL,209,83
Porter,Reichel,ICE_HOCKEY,117,74
Josh,Dach,INDOOR_VOLLEYBALL,188,67
Vena,Hoeger,FIELD_HOCKEY,132,80
Gracie,Cummings,INDOOR_VOLLEYBALL,144,60
Max,Kshlerin,TENNIS,207,83
Arlean,Hintz,SOCCER,145,72
Whitley,Prosacco,RACQUETBALL,189,60
Boyd,Legros,FOOTBALL,182,68
Gilberte,Schuppe,RUGBY,143,78
Domenic,Windler,SOCCER,175,61
Lillia,Terry,RUGBY,122,80
Gail,Farrell,FIELD_HOCKEY,194,72
Elizbeth,Ledner,RACQUETBALL,118,83
Monty,Douglas,BASEBALL,173,75
Dorine,Pagac,INDOOR_VOLLEYBALL,163,65
Malcom,Hermiston,FIELD_HOCKEY,199,78
Hung,Reichert,INDOOR_VOLLEYBALL,179,75
Julius,Halvorson,BASKETBALL,185,80
Harold,Cassin,INDOOR_VOLLEYBALL,169,82
Zella,Daugherty,BASEBALL,118,64
Oretha,Johnson,ICE_HOCKEY,123,67
Caleb,Stehr,SOCCER,136,72
Marcus,Wiza,FIELD_HOCKEY,153,62
Regan,Osinski,BASKETBALL,201,71
Vonda,Torp,SOCCER,194,61
Amanda,Kris,INDOOR_VOLLEYBALL,111,73
Xuan,Kuhn,RUGBY,120,79
Laticia,Mitchell,BEACH_VOLLEYBALL,185,79
Raphael,Kuhic,BASEBALL,157,62
Maybelle,Leannon,FIELD_HOCKEY,165,83
Refugio,Kuhic,RACQUETBALL,134,60
Chasity,Spinka,INDOOR_VOLLEYBALL,157,62
Inocencia,Ledner,TENNIS,134,60
Wesley,Kertzmann,RUGBY,111,71
Mack,Zemlak,BASEBALL,170,67
Earle,Heidenreich,BASEBALL,132,73
Mandie,Keeling,FIELD_HOCKEY,206,62
Wesley,Will,BASEBALL,130,80
Gertrudis,Morissette,RUGBY,157,78
Bertram,Zieme,BEACH_VOLLEYBALL,170,64
Bernadine,Hauck,RUGBY,171,82
Adalberto,Schuppe,RUGBY,170,80
Dolly,Medhurst,FIELD_HOCKEY,124,65
Denise,Rempel,BASKETBALL,135,65
Carlie,Parker,SOCCER,209,65
Dominick,Williamson,BASEBALL,132,74
Mose,Weimann,BASEBALL,156,78
Charla,Mayert,RACQUETBALL,152,75
Tommy,Balistreri,FOOTBALL,159,63
Kera,Batz,FIELD_HOCKEY,209,74
Leigh,Casper,BASEBALL,121,73
Aurelio,Sanford,RUGBY,201,77
Jesse,Gorczany,BASKETBALL,164,61
Lyman,Smitham,BASKETBALL,168,78
Fredric,Brekke,BEACH_VOLLEYBALL,140,72
Antonio,Renner,BASEBALL,191,67
Page,Walter,ICE_HOCKEY,163,61
Zenobia,Rice,RACQUETBALL,198,70
Becky,Lubowitz,RACQUETBALL,130,70
Evan,Hoppe,ICE_HOCKEY,180,67
Ken,Schowalter,INDOOR_VOLLEYBALL,122,78
Jordan,Bruen,FIELD_HOCKEY,173,77
Jim,Wolf,SOCCER,195,61
Griselda,Howell,FIELD_HOCKEY,192,71
Treena,Muller,TENNIS,188,60
Leo,Blick,BASEBALL,205,76
Porfirio,Reichel,BEACH_VOLLEYBALL,148,80
Barrie,Krajcik,FOOTBALL,140,71
Derrick,Jakubowski,FIELD_HOCKEY,130,75
Mona,Feest,BASKETBALL,169,71
Raleigh,Goldner,INDOOR_VOLLEYBALL,133,64
Matt,Keebler,RACQUETBALL,202,80
Nobuko,Schowalter,RACQUETBALL,143,63
Harmony,Bins,SOCCER,208,64
Janis,Cormier,RUGBY,118,72
Leland,Auer,BEACH_VOLLEYBALL,116,63
Leisa,Jast,TENNIS,180,82
Genna,Lemke,FOOTBALL,178,82
Jaime,Bruen,BEACH_VOLLEYBALL,151,65
